participant&question,duration,energy,min_pitch,max_pitch,mean_pitch,pitch_sd,pitch_abs,pitch_quant,pitchUvsVRatio,diffPitchMaxMin,diffPitchMaxMean,diffPitchMaxMode,intensityMin,intensityMax,intensityMean,intensitySD,intensityQuant,diffIntMaxMin,diffIntMaxMean,diffIntMaxMode,avgVal1,avgBand2,avgBand3,jitter,shimmer,numVoiceBreaks,PercentBreaks,speakRate,numPause,maxDurPause,avgDurPause,TotDurPause:3,iInterval,MaxRising:3,MaxFalling:3
PP57Q4,39.615229166666666,0.008080898,66.20516637251409,345.66730063944345,191.58710697579468,37.26689591664271,270.72265725407107,189.6647576657028,0.5009480470231323,279.46213426692935,154.08019366364877,156.00254297374065,34.612895131315554,69.26576168145662,57.082830186873935,7.397223628,53.12889267433167,34.65286655014107,12.18293149458269,16.136869007124957,667.4199989340584,645.0609303327722,708.9382814678756,0.02163,0.15785000000000002,92,0.3015,0.000379219,29,1.4186666666666667,0.604,17.525,106,143.052,147.194
PP57Q5,31.0958125,0.005384045,72.29541814422186,297.81621686682547,186.86597433205807,33.60287433766343,274.7430034880006,181.61975897115207,0.5255402750491159,225.52079872260362,110.9502425347674,116.1964578956734,35.67388846724501,68.87471797128862,56.37302365556168,6.657640984024522,52.80337279948856,33.20082950404361,12.501694315726937,16.07134517180006,620.1005977565654,642.6939663791024,708.7377094964048,0.02235,0.15962,88,0.30983,0.000491159,29,1.2906666666666666,0.481,13.948,95,148.873,154.939
PP58Q1,14.4581875,0.00058108,75.58668987376691,292.8303112948258,193.5437013073433,61.47701059438499,448.5798825532948,213.28949036044352,1.3409090909090908,217.24362142105886,99.28660998748248,79.54082093438225,34.65811036402572,64.01801435989573,50.038220693165925,5.574134698,46.41908663077503,29.359903995870013,13.979793666729805,17.598927729120703,694.2809639348667,761.3918538194272,810.1538890663278,0.04056,0.17534,37,0.38305,0.001623377,13,0.7253333333333334,0.434,5.643,42,183.403,182.98
PP58Q2,28.001291666666667,0.000823887,77.95792290580572,392.0484977383387,185.11036661931269,46.81425509292966,388.03821163213456,197.81547361887914,0.911825017,314.0905748,206.93813111902602,194.23302411945957,34.539205458940046,62.21078878434496,48.67606524638498,5.005092415143344,46.341615233306115,27.671583325404917,13.534723537959984,15.869173551038848,704.8237008077855,730.4593387132669,773.0533122,0.03282,0.18504,77,0.38156,0.000683527,26,0.8960000000000008,0.421,10.944,82,157.016,165.145
PP58Q3,80.52658333333333,0.003975701,75.17384809212582,364.0725660858405,211.4109284576401,32.30516505125036,255.2904397443854,212.56139771385108,0.9302158273381295,288.8987179937147,152.6616376282004,151.5111683719894,34.74159593744316,67.01620199129736,50.918698614993374,6.215038886968351,46.86781724,32.27460605385421,16.09750337630399,20.148384750739865,704.3248671743632,695.0295920403503,759.6054044547989,0.02721,0.17312999999999998,187,0.45696,0.000239808,61,2.762666666666668,0.738,45.024,202,186.119,191.128
PP58Q4,46.85183333333333,0.003330977,85.51900580881194,392.67757809472863,217.08873158042513,38.79620310507126,227.9351842614684,213.21623056349858,0.8638535031847133,307.1585722859167,175.5888465143035,179.46134753123005,34.73287321378351,66.67077835,52.50362107020649,6.971631962953977,47.29401571688768,31.93790513691848,14.167157280495502,19.376762633814316,699.3013433055793,666.3447214085419,751.8056007974473,0.02513,0.15525,89,0.45242,0.000398089,38,6.784000000000001,0.715,27.179,95,152.446,114.999
PP58Q5,23.6089375,0.000611939,78.37206527968495,299.92745391244074,190.8895900693873,44.690747399085325,258.24805989447117,201.4785584108241,1.3640922768304915,221.5553886327558,109.03786384305343,98.44889550161665,34.228049290304654,60.67218496938322,48.12710100967888,5.656739667846514,43.17159705598746,26.444135679078563,12.545083959704336,17.500587913395755,762.9850469,740.4420642675036,774.4243590769208,0.02973,0.18489,50,0.49421,0.001003009,13,3.477333333333334,0.915,11.9,60,195.081,215.467
PP59Q1,34.0906875,0.00474763,83.70636970457603,421.4688959811224,209.5638957,42.80699215,292.29319775062265,207.86455821130295,0.8097768331562167,337.76252627654634,211.90500023601638,213.60433776981944,34.790598453171505,70.85685341039999,55.42584933696338,8.028842120952772,50.52428229541539,36.06625495722849,15.431004073436611,20.332571114984603,694.0269473244784,581.5868832967699,662.4627063637904,0.01914,0.1557,66,0.43976,0.00053135,22,2.0693333333333364,0.781,17.173,69,193.111,178.448
PP59Q2,32.1364375,0.008424628,75.58784423901228,399.9531418723224,233.08079671224655,52.759422954019705,382.11343009257166,218.11450549393615,0.8949232585596222,324.36529763331015,166.87234516007587,181.83863637838627,34.87258193,74.29383070080927,58.17248894999639,8.708182460944322,52.731273976370545,39.42124877058016,16.121341750812874,21.56255672443872,663.2602091001439,539.9084324586746,625.8239051301714,0.025910000000000002,0.16078,78,0.39196,0.000590319,23,1.706666666666667,0.67,15.412,84,185.836,293.917
PP59Q3,44.5133125,0.015851003,80.14370202,418.89129603802326,224.55512065593697,47.16417928514403,386.3083852491337,217.16919771732523,0.5541579315164221,338.74759401681627,194.33617538208628,201.72209832069802,34.707295029829396,73.14598763,59.500996590919854,7.585423797,56.164398471927306,38.438692598267906,13.644991037177448,16.981589156169996,599.1018309073133,499.96561130089475,553.3490828688751,0.026690000000000002,0.16321000000000002,102,0.32845,0.000349406,41,1.237333333333332,0.471,19.323,109,247.949,189.905
PP59Q4,57.1073125,0.032485125,105.91571511828425,411.90492399958293,226.50630713158998,39.82423491980017,199.00773265174612,215.30200988551633,1.7839024390243903,305.9892088812987,185.39861686799296,196.6029141140666,34.76607988303325,85.52851103,61.53410388,8.781105785,55.23347837928161,50.76243114785955,23.994407152868604,30.295032651611194,653.8304956796035,536.9346593065295,603.5074831342636,0.017,0.15257,142,0.56759,0.000487805,47,5.930666666666667,0.821,38.565,156,250.316,191.153
PP59Q5,68.18135416666667,0.031870737,75.07357979666409,392.9116714,225.87254510229752,44.04147018425905,331.2458981088071,214.48093617294586,0.5566468707172225,317.8380916480419,167.03912634240845,178.4307352717601,35.25497711917177,74.13881287083784,60.68096072584679,8.315651916583874,56.968856378026025,38.88383575166607,13.457852144991051,17.169956492811814,629.7719659801712,539.4373222946108,583.5213807857396,0.02223,0.15463,149,0.32793,0.000228415,65,3.5466770833333356,0.539,35.019,163,276.618,251.44
PP60Q1,45.288666666666664,0.006059095,70.48603927,369.7430732148833,195.94814896084745,39.67099525,243.37675622573232,184.1919828178082,0.5380693405846363,299.2570339449714,173.79492425403583,185.5510903970751,36.20938422016593,71.52050877501932,55.24785022694598,6.297069267325703,51.153581711311325,35.31112455485339,16.272658548073345,20.366927063707998,618.8999368480274,536.2069305205322,571.4092448,0.01959,0.1684,106,0.33374000000000004,0.000339905,48,2.783999999999999,0.602,28.916,118,257.278,236.408
PP60Q2,147.45145833333333,0.019095398,70.66676135464955,368.93713018943726,188.5044051218748,36.33930303400803,202.8326490575117,180.61142475425638,0.964290473,298.2703688347877,180.43272506756244,188.32570543518088,34.357470945275125,74.14810175435231,55.104422360765966,7.095966633300595,50.96063333923201,39.790630809077186,19.043679393586345,23.18746842,643.1459713850238,539.1383525662238,567.6042286,0.01851,0.17717,385,0.4832,0.000133245,141,2.912000000000001,0.591,83.368,402,203.191,254.782
PP60Q3,120.06760416666667,0.016612954840714032,74.27214435548993,396.4200044558904,190.6269391277672,32.48047722810879,201.4320592696291,182.3234419471329,0.7973944294699011,322.1478601004005,205.79306532812322,214.09656250875753,34.99607174,69.16324705315925,55.39222618341807,7.505533853295214,50.98370836038194,34.167175311365654,13.771020869741186,18.179538692777314,646.3302110142624,537.1987478204586,576.0820218026764,0.020419999999999997,0.17342,243,0.43556,0.000149745,109,4.543999999999997,0.616,67.179,253,199.671,263.618
PP60Q4,54.76766666666666,0.020656037243830118,86.64756788801198,399.01047266294546,220.7287052381143,55.34723733225397,219.50626230775578,206.00280506474144,1.7201789264413518,312.3629047749335,178.28176742483117,193.00766759820402,33.91496106091779,79.64110011175833,59.74995693645508,8.801218662878894,50.374053222043244,45.726139050840544,19.891143175303256,29.26704688971509,665.3302034044086,590.4853619,604.7077130873421,0.01807,0.17226,141,0.55845,0.000497018,40,4.650666666666667,1.095,43.795,155,169.884,229.316
PP60Q5,37.91608333333333,0.004571888,61.95708603637799,407.9545687766497,196.0912467488608,38.922621290103635,263.49775021759604,182.9649319581106,0.6181119179837676,345.9974827402717,211.86332202778888,224.98963681853908,35.722082739360275,70.45157392449077,54.79933555,6.938495719560816,50.939282326981214,34.72949119,15.652238379425675,19.51229159750956,618.3981011929411,561.9765506764529,573.6209613265519,0.02129,0.1786,84,0.35128,0.000427168,40,3.2106666666666683,0.53,21.182,87,171.148,233.751
PP61Q1,17.449395833333334,0.00030991,67.90791091205453,284.18726623053453,175.72875937057893,37.25786489,181.2773758534819,181.75505340686507,1.7118380062305296,216.2793553,108.4585068599556,102.43221282366946,34.851002494956745,58.24616560876514,46.487834650413916,4.683194107745925,43.69999634775585,23.395163113808394,11.758330958351223,14.54616926100929,712.0612864306526,733.1716638,796.9469443423566,0.02636,0.19436,34,0.50326,0.001557632,16,1.2373333333333338,0.523,8.363,35,115.785,93.771
PP61Q2,19.2861875,0.000437902,85.43938185031615,248.67058814178995,194.90319286707532,22.495521233706476,118.7221423,194.04100157708422,2.268251273344652,163.2312062914738,53.76739527471463,54.62958656470573,34.077442905676364,61.700162450066394,47.55515177861597,5.615932057416582,41.08802554227733,27.62271954439003,14.145010671450422,20.612136907789065,773.5290109922903,716.8644743991584,801.7127804585546,0.02443,0.19529,28,0.51013,0.001697793,9,2.3360000000000003,1.067,9.6,28,150.245,85.506
PP61Q3,54.03189583333333,0.00222154,70.2472563,383.9539528913176,189.54616634154178,37.652753603607664,240.14844640398456,186.64215487001152,1.0141738157403954,313.7066965933274,194.40778654977584,197.3117980213061,34.09248845452352,66.59590445,50.12551813339479,5.771808610030061,46.01977026465978,32.50341599763898,16.47038631876771,20.576134187502717,674.8606951702983,702.6019707368442,--undefined--,0.02723,0.18037,143,0.50361,0.000372995,59,1.8240000000000016,0.565,33.331,157,195.76,169.453
PP61Q4,25.867958333333334,0.001010698,79.58794522193631,315.4824661242789,178.1562112479426,43.17811631355261,211.1423777281923,182.58406255180964,1.879598662207358,235.8945209023426,137.32625487633632,132.89840357246928,34.57019229384405,70.95182105415337,49.90866306221034,5.079452133380009,44.482470634560514,36.38162876030932,21.043157991943033,26.469350419592857,705.1084600117912,733.6880751613623,769.4395748044694,0.02434,0.19826000000000002,59,0.56311,0.001114827,19,2.6773333333333342,0.922,17.515,64,156.436,116.718
PP61Q5,26.480208333333334,0.000792113,73.26751486860776,245.65498421475186,179.2672046707197,24.55577276947672,148.70193858559887,176.70800170290272,1.0377503852080123,172.3874693461441,66.38777954403216,68.94698251184914,34.61340973564069,60.48307450695949,48.74767775687747,5.620920247,45.13922207283429,25.869664771318803,11.735396750082018,15.343852434125196,696.8307448794131,670.4306161809095,759.0641431,0.02038,0.18786000000000003,56,0.46270000000000006,0.000770416,20,1.984,0.567,11.339,58,129.027,122.933
PP62Q1,51.16972916666667,0.007756884,75.26493919197497,375.9537424649037,203.34849083344793,45.30598972872374,259.94837895137215,198.18782323199144,0.779053584,300.68880327292874,172.6052516314558,177.76591923291227,34.67484305832529,70.32456456657546,55.789684234351434,7.378788648608352,51.340890248951496,35.649721508250174,14.534880332224027,18.983674317623965,705.1719071113783,570.8343635447981,613.5042116915306,0.01901,0.14539,112,0.43937,0.000347947,48,1.9733333333333345,0.602,28.875,115,299.678,274.756
PP62Q2,54.51414583333333,0.009337473,74.35532427384223,399.86896278438087,203.62485860391718,41.59368460980291,244.5331027940471,197.80637108479408,0.8355795148247979,325.5136385105386,196.2441041804637,202.0625916995868,34.730135931285865,70.57973548061265,56.32177447,7.842553608914445,52.20034542099013,35.84959954932679,14.257961007420754,18.379390059622523,714.6306807773682,600.9097737132571,645.8013536942856,0.019690000000000003,0.16408,122,0.43903,0.000336927,47,2.6880000000000006,0.563,26.441,125,207.512,225.953
PP62Q3,109.36272916666667,0.018807691961468663,73.96641137126494,407.58347892516707,200.6197295277738,38.987268674383664,255.27629168578017,196.92174647571701,0.8853250560441456,333.61706755390213,206.96374939739326,210.66173244945006,33.899961971307626,72.42055395,56.335753357331285,7.669818807865476,51.75770135889171,38.52059198204987,16.084800596026213,20.66285259446579,689.3911773158214,590.2898944948258,632.6118544665649,0.022490000000000003,0.16631,282,0.47490000000000004,0.000172444,91,2.804031249999994,0.625,56.895,307,264.555,262.389
PP62Q4,79.93179166666667,0.010774188787278642,79.03082191648305,394.6636081518193,198.3380685897878,32.99325502467158,124.73097833747612,193.82397545521445,2.2506102522375917,315.63278623533625,196.32553956203148,200.83963269660484,34.494892105970386,73.56951426435931,55.279852777752495,8.030063129181066,49.88373549891004,39.07462215838893,18.289661486606818,23.68577876544927,735.4287618869436,626.9290193348495,678.5286618495966,0.014650000000000002,0.15584,172,0.65982,0.000406835,66,4.960000000000001,0.684,45.163,186,173.279,189.075
PP62Q5,82.272875,0.010837552565324586,74.97290964314334,396.3886307303774,195.0293427584028,39.15859708642833,232.0353935953699,191.2276954981413,0.9355142386443869,321.41572108723403,201.35928797197457,205.16093523223608,34.21592442850783,70.29842634178837,55.17978237257115,7.612844224288486,50.87183128440313,36.08250191328054,15.118643969217224,19.426595057385242,709.2807421244748,638.7455414445764,677.8452824502089,0.023039999999999998,0.16811,180,0.47479,0.000235349,77,2.0799999999999983,0.593,45.643,193,296.931,165.727
PP63Q1,36.846125,0.000928539,74.00020162345722,343.83659167534597,100.58464386146007,35.38653695101298,156.4840244148996,91.09565519128837,2.469368520263902,269.83639005188877,243.25194781388592,252.7409364840576,37.44879527965536,64.66233223818469,48.00197661857264,4.205604634245655,44.96117072386332,27.213536958529332,16.660355619612048,19.70116151432137,710.6882694188289,636.8401906824249,673.5638421018223,0.03344,0.19782,79,0.6485299999999999,0.000942507,34,1.6960000000000015,0.595,20.224,85,246.233,219.048
PP63Q2,61.026375,0.00171961,74.97133187730685,399.7956095146425,102.89401692394456,39.429620982476294,199.3921488897285,89.47051842596787,1.901522359657469,324.8242776373356,296.90159259069793,310.32509108867464,37.99411170260324,61.69379624324515,48.48440573986392,4.095293578074521,45.90089936871778,23.69968454064191,13.209390503381236,15.792896874527372,649.7408583962847,611.1226406072511,636.0074433451056,0.03963,0.19801,177,0.66547,0.000475737,66,1.3119999999999994,0.468,30.901,195,309.402,314.31
PP63Q3,89.52452083333333,0.003133065,66.80294967638613,403.53379482472576,103.76383828754747,44.839242573746034,261.23159979313607,89.43825105,1.6251100029334116,336.73084514833965,299.7699565371783,314.09554377097055,35.454921118825304,65.82922545805141,49.42422193181642,4.947804527181674,46.12713828441956,30.374304339226107,16.405003526234992,19.702087173631853,685.6023112478995,627.3686609012145,645.3501104,0.03268,0.19218000000000002,253,0.62757,0.000293341,88,3.0079999999999956,0.574,50.474,276,315.672,315.428
PP63Q4,58.723479166666664,0.002209352,70.42602127097919,399.6285794793628,103.87318218260228,40.257387073516455,190.1029696,94.67814498834629,1.9928607853136155,329.2025582083836,295.7553972967605,304.95043449101655,35.82590546738414,64.90583198546116,49.73919565695311,5.168350649763361,45.31210095794769,29.079926518077023,15.166636328508055,19.59373102751347,690.5353487394221,612.9727110497661,635.2986978993646,0.03193,0.18114000000000002,155,0.62804,0.000509944,54,2.783999999999999,0.644,34.77,172,297.36,300.979
PP63Q5,57.2841875,0.001083572,74.13165968353249,399.7201869818595,104.15831513883795,44.19538828563584,196.4850154893193,88.25073295054852,2.8345612860013394,325.5885273,295.56187184302155,311.469454,34.750706326736136,59.77000275177323,46.749005763054186,4.1794349120387135,43.47635088719179,25.01929642503709,13.020996988719041,16.293651864581435,721.4603609989125,657.1554584398425,680.4839258929106,0.0364,0.18852000000000002,136,0.74954,0.000669792,49,4.416000000000004,0.695,34.034,142,317.746,315.323
PP64Q1,101.15141666666666,0.030393894,74.28614431110339,399.8840086112647,115.88845558279293,33.407332488441355,233.88798652538185,106.92284215929728,0.717099677,325.5978643001613,283.99555302847176,292.9611664519674,36.62494142544955,76.67653401863906,58.7608296,7.924394398426061,53.59320318481124,40.05159259318951,17.91570442141186,23.083330833827823,656.8396359156372,575.1859268422678,--undefined--,0.022189999999999998,0.17906,285,0.42265,0.000169808,84,3.1679999999999993,0.686,57.61,287,314.456,304.7
PP64Q2,87.76372916666666,0.031978129,73.22780393738387,391.9999648065577,120.09272826804275,30.212752423904295,224.08240131126936,111.40156989037288,0.6723217689668318,318.77216086917383,271.9072365,280.5983949161848,37.23343701,72.94120182127625,59.59829627611939,8.044081871491747,54.69247941782946,35.70776480917415,13.34290554515686,18.24872240344679,627.2125578434382,597.0730234137594,612.2781473943315,0.02529,0.18309,238,0.39130000000000004,0.000190621,81,3.1351979166666695,0.588,47.658,254,219.227,295.166
PP64Q3,101.15141666666666,0.035555099,73.80147081,399.6480535353646,118.16793589272035,29.36836703662589,202.9178167207666,111.98565377996484,0.7288425371858437,325.84658272370325,281.48011764264425,287.6623997553998,35.33322939243143,74.47309486669772,59.441895368336844,8.121488896118388,54.538632971362276,39.139865474266294,15.031199498360877,19.934461895335446,639.7987137973164,604.8520744943964,639.6404327019537,0.02642,0.19241,283,0.43357,0.000170969,93,2.5919999999999987,0.59,54.827,281,276.294,304.616
PP64Q4,65.82279166666666,0.021283842484427926,72.55481259632509,399.6186681204232,116.2699048271855,32.169870310942486,209.15615684103213,109.27301760532742,0.8813268515870747,327.06385552409813,283.3487632932377,290.34565051509577,36.14491473396982,74.16240820474978,59.080893716567715,8.537052448145538,53.17856408364415,38.01749347077996,15.081514488182066,20.983844121105633,655.6562108733926,584.3959684855619,631.0391545157371,0.02543,0.18795000000000003,188,0.46774000000000004,0.000285959,62,3.434666666666665,0.653,40.479,186,287.852,264.729
PP64Q5,58.0133125,0.019782557925791477,73.14665592583079,423.1324816830329,119.44907801465823,35.034932296194526,289.74981775249927,110.46163844250219,0.6424929178470254,349.9858257572021,303.6834036683747,312.6708432405307,35.58368122370473,72.858986,59.31217231019953,7.895328968194085,54.74309325,37.27530477801908,13.546813691524278,18.115892750221505,607.5021272605007,576.3040868356692,583.9720325079602,0.02437,0.18721000000000002,168,0.38383000000000006,0.000283286,50,1.4720000000000013,0.584,29.205,181,284.585,261.591
PP65Q1,134.58177083333334,0.013107750122454792,71.38506942601727,399.92849778584184,116.08161457812929,38.743447565601286,179.8491522080218,106.4400009828653,1.5083892617449663,328.5434283598246,283.84688320771255,293.48849680297656,35.55623529850222,70.35737660276341,53.867780783679784,6.520386571831881,50.82584136179819,34.801141304261186,16.489595819083625,19.53153524096522,633.0903523809325,612.6401837751163,646.1505734092154,0.0233,0.17007999999999998,331,0.60677,0.000186428,129,2.2079999999999984,0.519,66.918,354,315.308,285.151
PP65Q2,109.89595833333334,0.015440285387419862,71.55919569834828,399.9053810509588,111.68258038574307,24.653132643608206,143.73713621068202,108.12644939486988,1.0638737554010895,328.3461853526105,288.22280066521574,291.7789316560889,36.12675710790007,67.25319525802115,55.459390568077225,7.030872399320395,52.16784881540902,31.126438150121082,11.793804689943926,15.085346442612128,605.6404886631884,586.7337287884617,625.8270720656137,0.021030000000000004,0.17832,277,0.51761,0.000187864,107,1.5466666666666669,0.523,55.977,273,305.721,277.719
PP65Q3,235.3269375,0.039160559,71.76067071436016,396.97062037556884,114.15644192521583,30.225417301488886,171.31132811964122,109.18435493498608,0.9850670716274361,325.20994966120867,282.8141785,287.7862654405828,35.80304995648338,69.50363658785125,56.19250285096637,7.233432900169432,53.42837159226437,33.70058663136787,13.311133736884877,16.075264995586878,599.9588832460307,585.8513235646192,--undefined--,0.01998,0.174,608,0.50834,8.436682696363789e-05,225,2.304000000000002,0.494,111.045,622,285.679,267.573
PP65Q4,89.75795833333333,0.016849679267577206,71.32680316071628,385.2541451116292,120.49581893620129,32.91360578595879,187.02532990477908,113.15553203904658,1.1306103063405366,313.92734195091293,264.7583261754279,272.0986130725826,35.5086812,70.85355152659994,56.71814005,8.354821832323509,52.73635285603353,35.344870330807346,14.135411481149646,18.117198670566417,626.1142713597324,577.0605507113908,690.8858246,0.01899,0.16567,208,0.5211,0.000237473,80,2.698666666666668,0.555,44.363,213,267.009,249.563
PP65Q5,124.33541666666666,0.017333691318674634,72.69617835546137,399.8988583627095,119.16143143024094,44.40872588673637,224.56125341331432,108.78269666525023,1.3744030563514804,327.20268000724815,280.73742693246857,291.1161616974593,35.54126306008599,66.97039629054834,55.42537297938785,7.3971560106292635,51.59275847204894,31.429133230462348,11.545023311160485,15.377637818499394,629.3668782079211,585.3663949384057,636.1554740261527,0.025259999999999998,0.18341000000000002,333,0.58767,0.000191022,115,3.197041666666678,0.559,64.264,348,296.185,287.948
PP66Q1,50.67554166666667,0.007472708,75.19039315443919,395.1843416840535,116.31662848124125,38.46177166932526,267.9265200551558,105.1375763819014,0.7474120082815735,319.9939485296143,278.86771320281224,290.0467653021521,38.264042759602134,73.13532873121751,55.671882764658925,5.723937373927775,52.02848437398256,34.87128597161538,17.463445966558588,21.106844357234955,601.2260338145287,714.4621723587609,706.3236831301517,0.02553,0.1884,160,0.42588000000000004,0.000345066,44,2.357333333333335,0.591,25.994,161,292.187,298.468
PP66Q2,73.67720833333334,0.018061509958914635,75.29031726108126,398.79585032669837,120.39532995554853,39.278839007038314,303.11356403837357,108.10770693203585,0.607158446,323.5055330656171,278.4005203711498,290.6881433946625,37.17494382526743,73.61214388503414,57.87720379767662,6.302613959,54.69068501658727,36.43720005976672,15.734940087357522,18.921458868446877,581.4264146369915,670.1051177588379,720.5397589,0.02689,0.19094999999999998,264,0.38681,0.000218245,69,2.6880000000000006,0.539,37.216,269,295.644,297.409
PP66Q3,126.50916666666667,0.041721614,75.04463357169293,383.93840466349457,119.41384626498703,29.90670332695053,249.10908394885973,112.12725178348956,0.5061331427890914,308.8937710918016,264.52455839850757,271.8111529,36.732908129637295,73.23450158303964,59.162968580538006,6.851595128825949,56.215617762742944,36.50159345340235,14.071533002501639,17.01888382,578.3912871849423,684.8707852025016,740.2227605,0.024409999999999998,0.18359999999999999,375,0.34053,0.00011909,120,2.2506666666666746,0.526,63.093,402,269.591,255.129
PP66Q4,72.23958333333333,0.016532302785587188,69.47644713117087,399.9507453646918,121.73696762107693,44.406593237922586,363.20923402705375,106.31740847227871,0.7178206043302403,330.4742982335209,278.21377774361486,293.63333689241307,35.937674370896765,73.60546661315098,57.579282404711556,6.915220664402582,53.94059912648981,37.667792242254215,16.026184208439425,19.664867486661173,601.5139635882679,713.8711174,677.2540113793896,0.02849,0.19581,230,0.39902000000000004,0.000237925,69,1.6853333333333342,0.545,37.6,267,302.21,296.752
PP66Q5,71.52079166666667,0.02265176,74.47817394355619,398.74759133315905,122.6645028279693,41.07324964536924,374.65262073310976,110.02775192132047,0.7135666347075743,324.26941738960284,276.0830885051897,288.71983941183856,37.22918853080146,75.31910465921324,58.98994768284087,6.746469723957273,55.38378487442677,38.08991612841178,16.329156976372367,19.935319784786465,586.1956140089225,679.6467513066466,695.3863925798568,0.02884,0.19113,260,0.42406999999999995,0.000239693,59,2.261333333333334,0.613,36.144,280,316.274,289.933
PP67Q1,81.75625,0.021331964827627718,84.15992008139574,397.97697163222233,132.4144538503664,41.10383863507697,101.76667741147219,118.04568706193346,2.132234572633193,313.8170515508266,265.56251778185595,279.9312845702889,34.96273101754737,82.85627657111762,58.14669383883001,8.07333604,50.16818768232089,47.89354555357025,24.709582732287608,32.68808888879673,618.0557464188172,546.0512226220698,574.7060807693877,0.01931,0.16603,171,0.67472,0.000383289,62,4.224000000000004,0.99,61.376,188,279.919,270.734
PP67Q2,95.60564583333333,0.014996610242126432,71.05215900960194,399.7412297709251,131.7156541163637,37.525281159210984,237.29986732610243,123.43915670627632,1.028225806451613,328.68907076132314,268.0255756545614,276.30207306464877,35.37449226293914,69.29488072851122,55.933054340507994,7.761614895912203,51.957919664328934,33.920388465572074,13.361826388003223,17.336961064182283,608.4935859345782,572.7584176271762,578.2028094742087,0.02537,0.18428999999999998,240,0.51322,0.000212224,87,1.5786666666666669,0.587,51.072,252,267.847,271.539
PP67Q3,143.85522916666667,0.022147016242165894,71.10752633938431,399.7285804538965,131.44650474806406,36.922817303097204,221.79981101937398,121.65833958550444,0.9950062421972534,328.62105411451216,268.2820757058324,278.07024086839203,34.822787144340566,73.86864743897512,55.85580984981689,7.697798978296062,52.003968109092966,39.04586029463455,18.012837589158224,21.86467932988215,600.6430554200165,559.4641421126163,558.8949452,0.02705,0.19005,363,0.49079,0.000138715,117,5.205333333333334,0.636,74.443,385,276.617,290.191
PP67Q4,93.371875,0.016178048464246482,75.12446184123996,343.7807703192827,137.77154247502096,36.297762270301256,78.49362787340299,127.95293504154955,6.044528301886793,268.6563084780427,206.00922784426172,215.82783527773313,33.66202021951679,82.05131433093099,56.36983763802214,8.242353907865223,50.15779110905325,48.38929411,25.681476692908852,31.893523221877743,647.9924710749017,568.4784509382919,592.9892401439695,0.01701,0.1592,145,0.76017,0.000754717,76,4.128,0.827,62.857,152,196.674,232.603
PP67Q5,85.33029166666667,0.016593218326898446,70.21123147108656,342.5612971392707,128.2959431036706,30.25927230558113,100.80935595506507,119.73289343937773,2.552686380674719,272.35006566818413,214.26535403560013,222.8284037,33.8483877,83.91344525,56.87139289895289,7.456364377,51.31761801299046,50.06505755,27.042052348804205,32.59582723476664,590.4777836579123,573.3527150663024,553.0337352280026,0.018000000000000002,0.16932,220,0.68913,0.000416493,73,4.021333333333334,0.777,56.692,233,199.77,150.901
PP69Q1,49.78245833333333,0.002816823,73.82640908250765,400.5386848498958,97.40615569603582,42.992947727111805,202.43157458958277,84.55328947046294,1.6547491995731056,326.7122757673881,303.1325292,315.9853953794328,35.607373192314085,66.53407669128387,51.50052945345658,5.394499477996859,48.33269289906656,30.926703498969786,15.033547237827293,18.201383792217314,660.5104202,577.4404174830596,710.7308653751329,0.02572,0.18349000000000001,123,0.63751,0.000533618,41,2.4853333333333367,0.65,26.656,134,315.22,308.119
PP69Q2,54.041916666666665,0.00281428,73.09230698685519,400.65813288826917,104.65307276674633,56.136192448811975,301.28557944949415,83.33764683263051,2.2110582639714624,327.5658259,296.00506012152283,317.32048605563864,37.20834440633445,65.98724157043857,51.15144444770432,5.357215298980441,47.60891436844654,28.778897164104123,14.835797122734249,18.37832720199203,674.3920247344774,586.4874962941569,731.6517922896248,0.03891,0.20363,162,0.67148,0.00059453,48,1.8133333333333326,0.599,28.768,178,318.023,315.69
PP69Q3,65.22297916666666,0.004041899,72.09449135881582,384.1099147,100.51581750664131,46.93747015,199.94691454183183,83.36736113609076,1.844240837696335,312.0154233185102,283.5940971706847,300.7425535412352,35.99059552522288,67.85965302,51.90634562585542,6.036042956332136,48.36351184131679,31.869057497440018,15.953307396807475,19.496141181346104,683.8830571873756,570.5440330192297,720.4803549572373,0.03291,0.19376000000000002,179,0.64488,0.0004363,46,3.4239999999999995,0.79,36.329,191,292.684,274.666
PP69Q4,55.639208333333336,0.002835518,74.52369797077115,399.73078136906855,104.27876758186528,53.79518850837131,246.00225326298852,85.22807267659327,2.212016175621028,325.2070833982974,295.45201378720327,314.50270869247527,34.977132519744835,64.51892018050957,51.057777787373865,6.078723288043629,46.118953551226525,29.541787660764733,13.461142393135702,18.399966629283043,737.2806201069739,608.5069962786637,750.3127590441026,0.03452,0.18964,135,0.67511,0.000577701,41,2.7306666666666715,0.766,31.388,146,266.631,276.915
